"ConstituentID","FirstName","LastName","NameType","NameTitle","Suffix"
"27316","James P.","Ball","Variant Name","","Sr."
"7313","R. Timothy","Evans","Variant Name","",""
"7313","Richard T.","Evans","Variant Name","",""
"3638","Jose Benito","Ortega","Preferred w/o accents","",""
"18323","Mary F.","Douglas","Variant Name","",""
"7313","Richard","Evans","Variant Name","",""
"3830","Michael","Ponce de Léon","Variant Name","",""
"6371","I. H.","Caliga","Variant Name","",""
"6368","Heinrich","Burkel","Preferred w/o accents","",""
"27527","Richard L.","Ford","Variant Name","","Jr."
"27570","Ray Kaiser","Eames","Variant Name","",""
"27570","Ray","Kaiser","Birth or Maiden Name","",""
"27569","Charles O.","Eames","Variant Name","",""
"583","Fritzi","Shermer","Birth or Maiden Name","",""
"1282","Harry St. John","Dix","Variant Name","",""
"982","G.","Cooke","Variant Name","",""
"1303","William A.","Dolwick","Variant Name","",""
"27350","Michel Ann","Royston","Variant Name","",""
"552","Rexford E.","Brandt","Variant Name","",""
"7377","Christine Marie","Federighi","Birth or Maiden Name","",""
"986","William Arthur","Cooper","Variant Name","Rev.",""
"27930","Jan","McKeachie-Johnston","Variant Name","",""
"1567","Edmond James","Fitzgerald","Variant Name","",""
"27414","Charles","Bodmer","Variant Name","",""
"27414","Johann Carl","Bodmer","Variant Name","",""
"6367","T. Austen","Brown","Variant Name","",""
"28025","Michael","Friedman","married name","Mrs.",""
"6169","Bernard Edward","Stadiem","Variant Name","",""
"369","Bernese","Berkman","Variant Name","",""
"27447","Eliza","Balch","Variant Name","Mrs.",""
"27447","E.","Balch","Variant Name","",""
"7555","","","Variant Name","",""
"7555","","","Variant Name","",""
"18418","Sydney A.","Cross","Variant Name","",""
"7362","Allison B.","Curry","Variant Name","","Jr."
"7360","Paul B.","Faulkner","Variant Name","",""
"18661","Joseph Amadeus","Fleck","Variant Name","",""
"1573","Francois","Flameng","Preferred w/o accents","",""
"1585","Le Roy William","Flint","Variant Name","",""
"1231","Branislav","Deskovic","Variant Name","",""
"1231","Branko","Deskovic","Preferred w/o accents","",""
"1674","Émile","Friant","Variant Name","",""
"1674","E.","Friant","Preferred w/o accents","",""
"1231","Branko","Dechkovitch","Variant Name","",""
"1693","George","Fry","Variant Name","",""
"27383","Bob","Fried","Variant Name","",""
"5451","","","Variant Name","",""
"769","Frank","Cassara","Variant Name","","I"
"18286","William L.","Carqueville","Variant Name","",""
"1022","Charles Hudson","Cox","Variant Name","",""
"27468","A.","Carse","Variant Name","",""
"27468","Old","Carse","Variant Name","",""
"844","Edward","Chavez","Preferred w/o accents","",""
"1022","Charles H.","Cox","Variant Name","",""
"1022","Charles A.","Cox","Variant Name","",""
"28052","Aleksandr Petrovich","Vershinin","Variant Name","",""
"3708","Georges Hermann René","Paul","Birth or Maiden Name","",""
"3708","Hermann René Georges","Paul","Variant Name","",""
"3708","Hermann","Paul","Variant Name","",""
"3708","","Hermann-Paul","Pseudonym","",""
"5776","Robbert F.","Flick","Variant Name","",""
"1681","Arnold Aaron","Friedman","Variant Name","",""
"27630","Irvin","Tepper","Variant Name","",""
"6771","Eugene Michael","Pijanowski","Variant Name","",""
"28028","Richard","Buswell","Variant Name","Dr.",""
"28028","Richard","Buswell","Variant Name","",""
"28037","Kevin E.","Bubriski","Variant Name","",""
"28037","Kevin Ernest","Bubriski","Variant Name","",""
"28024","Ralph Ladell","Goings","Variant Name","",""
"28044","John","Hawthorne","Variant Name","",""
"28027","Minor Martin","White","Variant Name","",""
"28039","Nancy Ann","Slagle","Variant Name","",""
"5658","Lois Mailou","Jones","Preferred w/o accents","",""
"90","Mary Helene Andersen","Clark","married name","",""
"90","Mary","Clark","married name","",""
"28046","Kimberlin","Blackburn","Variant Name","",""
"28069","Jack","Vanderryn","married name","Mrs.",""
"4794","Mildred Jean","Thompson","Variant Name","",""
"10046","Francis T.","Redwood","married name","Mrs.",""
"14927","Rene","Muller","married name","Mrs.",""
"5197","Charles Doolittle","Walcott","married name","Mrs.",""
"6954","Riva Helfond","Barrett","married name","",""
"6954","Riva","Barrett","married name","",""
"28089","John A.","Biggs","Variant Name","",""
"28076","Robert J.","Cutler","Variant Name","",""
"28077","Gorst","DuPlessis","Variant Name","",""
"5911","Colette","Denton","Variant Name","",""
"28105","Judy Bally","Jensen","Variant Name","",""
"28105","Judith Gail","Jensen","Birth or Maiden Name","",""
"28083","Hugh","McKay","Variant Name","",""
"28090","Edward S.","Lambert","Variant Name","",""
"28090","Ed","Lambert","Variant Name","",""
"28056","Irma Kushner","Starr","Variant Name","",""
"28056","","IKS","Variant Name","",""
"28096","John William","Hill","Variant Name","",""
"28096","John W.","Hill","Variant Name","",""
"28031","","EDS","Variant Name","",""
"28097","C.","Mottram","Variant Name","",""
"18615","Roger","Thomas","Variant Name","",""
"28098","","","Variant Name","",""
"18490","H.","Pippin","Variant Name","",""
"3901","L.","Pytlak","Variant Name","",""
"5855","John M.","Reynolds","Variant Name","",""
"27636","Samuel G.","Rose","Variant Name","",""
"27635","Samuel G.","Rose","Variant Name","Mrs.",""
"1094","Leon Scott","Dabo","Variant Name","",""
"571","C. Donald","Briddell","Variant Name","",""
"1626","Albert","Fourie","Preferred w/o accents","",""
"1615","Mariano","Fortuny y Marsal","Variant Name","",""
"1615","M.","Fortuny","Variant Name","",""
"1615","Mariano","Fortuny y Carbo","Preferred w/o accents","",""
"1615","Mariano","Fortuny","Variant Name","",""
"6857","J. W.","Gear","Variant Name","",""
"6857","John W.","Gear","Variant Name","",""
"17756","Robert","Gil de Montes","Variant Name","",""
"1615","Mariano Josè Maria Bernardo","Fortuny y Carbó","Variant Name","",""
"1615","Mariano Josè","Fortuny y Marsal","Variant Name","",""
"1619","Sydney Glenn","Fossum","Variant Name","",""
"1840","Lloyd","Goff","Variant Name","",""
"1625","D. Charles","Fouqueray","Variant Name","",""
"18419","Ken","Hale","Variant Name","",""
"18419","Kenneth","Hale","Variant Name","",""
"18182","Harmony Lynn","Hammond","Variant Name","",""
"27478","Aloys","Hänisch","Variant Name","",""
"27478","Alois","Hanisch","Preferred w/o accents","",""
"2147","Hugh Edgar","Hegh","Variant Name","",""
"2151","John","Heins","Variant Name","",""
"2157","Zama "Zelma" Vanessa","Helder","Variant Name","",""
"2227","George S.","Hill","married name","Mrs.",""
"2402","Jean-Baptiste","Isabey","Variant Name","",""
"2402","J. B.","Isabey","Variant Name","",""
"2402","J.","Isabey","Variant Name","",""
"2575","F.","Kearny","Variant Name","",""
"2575","Francis","Kearney","Variant Name","",""
"2576","Elizabeth","Keefer","Variant Name","",""
"27627","Ferne K.","Jacobs","Variant Name","",""
"27627","Ferne Kent","Jacobs","Variant Name","",""
"27631","Alfred Julio","Jensen","Birth or Maiden Name","",""
"27631","Al","Jensen","Variant Name","",""
"2246","Rene Charles Edmond","His","Preferred w/o accents","",""
"7368","Erwin W.","Seeman","Variant Name","Mrs.",""
"7368","Mary Hull","Huntoon","Variant Name","",""
"7368","Mary Huntoon","Atchinson","married name","",""
"7368","Willis C.","McEntarfer","married name","Mrs.",""
"1162","Cornelius de","Beet","Variant Name","",""
"4094","Severin","Rösen","Variant Name","",""
"5861","Nathan J.","Jaffee","Variant Name","",""
"8073","Samuel W.","Koffler","Variant Name","Mr.",""
"14214","Blanche M.","Koffler","Variant Name","Mrs.",""
"14214","S. W.","Koffler","married name","Mrs.",""
"1786","Henri Alexandre","Gervex","Variant Name","",""
"3594","Thom","O'Connor","Variant Name","",""
"27247","Sondra","Sherman","Variant Name","",""
"27184","Edward","Lukens","Variant Name","",""
"18614","James","Watkins","Variant Name","",""
"2519","Jan C.","Juta","Variant Name","",""
"26829","Whitfield","Lovell","Variant Name","",""
"27727","Lenny","Dowhie","Variant Name","",""
"18561","William","Lessley","Variant Name","",""
"18561","William James","Lessley","Variant Name","",""
"18561","William","Lesley","Variant Name","",""
"18561","William James","Leslie","Variant Name","",""
"18561","William","Lessly","Variant Name","",""
"18561","William James","Lessly","Variant Name","",""
"6505","Harry Herman","Roseland","Variant Name","",""
"6505","Herman","Roseland","Variant Name","",""
"18298","Richard","Griffin","Variant Name","",""
"1820","Paul","Girardet","married name","Mme.",""
"2157","","Helder Paterson","married name","Mrs.",""
"2157","John S.","Paterson","married name","Mrs.",""
"2576","Elizabeth","Keefer-Boatright","Variant Name","",""
"2548","Susan L.","Kaprov","Variant Name","",""
"5923","Mohammad O.","Khalil","Variant Name","",""
"27554","Karen Estelle","Koblitz","Variant Name","",""
"2654","Jody Wollins","Klein","Variant Name","",""
"2356","Charles","Hunt","Variant Name","","I"
"7238","Karl E.","Koehler","Variant Name","",""
"6051","C. A.","Knight","Variant Name","",""
"27444","Henri","Leveque","Variant Name","",""
"1331","Joseph Dudley","Downing","Variant Name","",""
"2078","Alex F.","Harmer","Variant Name","",""
"18420","Mary Adele","Henderson","Birth or Maiden Name","",""
"6896","Ernest","Meissonier","Variant Name","",""
"6896","Jean Louis","Meissonier","Variant Name","",""
"28084","Eugene O.","Pozzesi","Variant Name","",""
"2798","Leo","Laporte-Blairzy","Variant Name","",""
"27361","Donald","Friedlich","Variant Name","",""
"2927","Léon Augustin","Lhermitte","Variant Name","",""
"7460","Helen","Quintana","Variant Name","",""
"3019","Fernand H.","Lungren","Variant Name","",""
"3019","F. H.","Lungren","Variant Name","",""
"7370","Carlos F.","Lopez","Variant Name","",""
"7370","Carlos","Lopez","Preferred w/o accents","",""
"3103","Corrado di","Marca-Relli","Variant Name","",""
"2023","Philip Leslie","Hale","married name","Mrs.",""
"2023","Lilian Clark","Westcott","Birth or Maiden Name","",""
"2819","Jean-Paul","Fourquevoux","Variant Name","",""
"2820","Paul-Albert","Laurens","Variant Name","",""
"2822","Jean-Antione","Laurent","Variant Name","",""
"2822","Jean Antione","Laurent","Variant Name","","the Elder"
"2823","Pierre-Francois","Laurent","Preferred w/o accents","",""
"2846","Charles-Lucien","Leandre","Preferred w/o accents","",""
"2850","Pierre Adrien","Lebeau","Variant Name","",""
"2890","Auguste Louis","Lepere","Preferred w/o accents","",""
"27482","Noel Marie Paymal","Lerebours","Preferred w/o accents","",""
"27482","Noël-Marie-Paymal","Lerebours","Variant Name","",""
"27482","N. P.","Lerebours","Variant Name","",""
"6921","W. L.","Taylor","Variant Name","",""
"27417","Charles","Le Roux","Variant Name","",""
"27417","Charles","Leroux","Variant Name","",""
"27417","Charles","Leroux","Variant Name","","the Elder"
"27417","Charles","Le Roux","Variant Name","","the Elder"
"27417","Charles-Marie-Guillaume","Le Roux","Variant Name","",""
"2890","Auguste","Lepere","Variant Name","",""
"2890","Louis A.","Lepere","Variant Name","",""
"2890","Louis-Auguste","Lepere","Variant Name","",""
"27415","Eugene","Le Roux","Variant Name","",""
"27415","Eugene","Leroux","Preferred w/o accents","",""
"27189","Parker","","Pseudonym","",""
"7156","Consuelo Jimenez","Underwood","Preferred w/o accents","",""
"2890","Louis Auguste","Lepere","Variant Name","",""
"27552","Joseph","Wood","Variant Name","",""
"18427","Charles Wesley","Massey","Variant Name","","II"
"27525","Wade","McVay","Variant Name","",""
"27525","Wade","McVay","Variant Name","",""
"3145","Gioacchino","Martorani","Variant Name","",""
"3145","Gioachino","Martorana","Variant Name","",""
"3145","Joaquin","Martorana","Variant Name","",""
"2871","Minnette","Lehmann","Variant Name","",""
"2813","D. P.","Lathrop","Variant Name","",""
"27561","James Frederick","Melchert","Birth or Maiden Name","",""
"5913","Jean Robert","Milant","Variant Name","",""
"2492","Allen","Jones","Variant Name","",""
"7212","James","Clarke","Variant Name","",""
"27477","Rudolf","Dikenmann","Variant Name","",""
"6088","","","Preferred w/o accents","",""
"13191","Lillian","Hill","Birth or Maiden Name","Miss",""
"5957","George Charles","Miller","Birth or Maiden Name","",""
"6199","","","former name","",""
"3319","Brad","Miller","Variant Name","",""
"2606","Theo","Kerg","Preferred w/o accents","",""
"2784","Ellen E.","Landweber","Variant Name","",""
"2798","Leo","Laporte Blairsy","Preferred w/o accents","",""
"7349","Don","Mundt","Variant Name","",""
"13582","E. H.","Harriman","married name","Mrs.",""
"17972","Warren","Mackenzie","Variant Name","",""
"17972","Warren","MacKenzie","Variant Name","",""
"8664","Leslie","Buck","Variant Name","",""
"18184","Joseph James","Nechvatal","Variant Name","",""
"2616","J. B.","Kidd","Variant Name","",""
"3065","Johann Adam Bernhard Jacob","Maentel","Birth or Maiden Name","",""
"3065","Johann Adam Bernhard Jacob","Mentel","Variant Name","",""
"3065","Jacob","Mantel","Variant Name","",""
"3065","Jacob","Maentel","Variant Name","","M.D."
"3065","Jacob","Maentel","Variant Name","Dr.",""
"3065","Jacob","Maental","Variant Name","",""
"3065","","Mentle","Variant Name","",""
"65","Edwin Lee","Allen","Birth or Maiden Name","",""
"27505","Susan","Klebanoff","Variant Name","",""
"2822","J. A.","Laurent","Variant Name","",""
"2822","A.","Laurent","Variant Name","",""
"2846","C. L.","Leandre","Variant Name","",""
"2865","Fernan","Lezeh","Variant Name","",""
"2865","Fernan","Lezhe","Variant Name","",""
"2890","A.","Lepere","Variant Name","",""
"2890","L. A.","Lepere","Variant Name","",""
"2890","August","Lepere","Variant Name","",""
"27415","Louis Eugene","Leroux","Variant Name","",""
"7316","Randy","O'Brezar","Variant Name","",""
"3238","John D.","McLaughlin","Variant Name","",""
"3238","John K.","McLaughlin","Variant Name","",""
"2770","Paul (Zombek)","La Mantia","Variant Name","",""
"2770","Paul (W. Zombek)","La Mantia","Variant Name","",""
"2827","Clark","Lawrence","Variant Name","",""
"2839","Wayne Rod","Lazorik","Variant Name","",""
"2845","June","Leif","Variant Name","",""
"3148","P. B.","Maryan","Variant Name","",""
"5913","Jean R.","Milant","Variant Name","",""
"13294","Edward","Lapidge","married name","Mrs.",""
"18310","Judith J.","Moncrieff","Variant Name","",""
"5465","John","Woolaston","Variant Name","",""
"18614","James","Watkins","Variant Name","",""
"7369","Herbert","Waters","Variant Name","",""
"27526","Harue","McVay","Variant Name","",""
"27526","Harue","Oyama","Birth or Maiden Name","",""
"6681","James May","Ford","Birth or Maiden Name","",""
"1162","Corls. de","Beet","Variant Name","",""
"1162","C. de","Beet","Variant Name","",""
"1157","Worden","Day","Preferred w/o accents","",""
"28078","Ronald F.","Fleming","Variant Name","",""
"1163","Antonio","De Bernardin-Burghet","Birth or Maiden Name","",""
"1163","Tony","De Bernardin","Variant Name","",""
"7004","Norm","Lassiter","Variant Name","",""
"27449","David C.","Collins","Variant Name","",""
"6077","Frank Arthur","Nankivell","Birth or Maiden Name","",""
"3941","Elvine R.","King","Variant Name","",""
"3941","Elvine","King","Variant Name","",""
"27476","J.","Dupré","Variant Name","",""
"6184","Joseph","Funk","Variant Name","",""
"4184","Jakob Isaakszoon Van","Ruysdael","Variant Name","",""
"4184","Jacob van","Ruisdael","Variant Name","",""
"6582","Charles Lock","Eastlake","Variant Name","Sir",""
"3619","Mieczyslaw","Oley","Variant Name","",""
"7317","Thomas","Muir","Variant Name","",""
"28156","Therese Thau","Heyman","married name","",""
"18206","","Neon Rose","Pseudonym","",""
"3536","Giles","Neyts","Variant Name","",""
"3536","Gillis","Nyts","Variant Name","",""
"3536","Aegidius","Neyts","Variant Name","",""
"3536","Aegidius","Nyts","Variant Name","",""
"3526","James M.","Newell","Variant Name","",""
"5648","Fred","Miller","Variant Name","",""
"18437","","","former name","",""
"189","Max A.","Bachhofen","Variant Name","",""
"28163","Jonathan","Gold","married name","Mrs.",""
"28167","Eleanor","Jones","Birth or Maiden Name","",""
"2249","Yakiv","Hnizdovsky","Variant Name","",""
"2249","Iakiv","Hnizdovsky","Variant Name","",""
"6794","Benjamin Osorio","Encarnación","Birth or Maiden Name","",""
"976","Benjamin","Constant","Variant Name","",""
"1403","Gerard","Edelink","Preferred w/o accents","",""
"5159","Emanuel","Viviano","Variant Name","",""
"5159","Emanuel Gerald","Viviano","Variant Name","",""
"27930","Jan","Johnston","Variant Name","",""
"9645","Robert F.","Shawan","married name","Mrs.",""
